  unseq  	  starname  	  HD 	 HIP 	 Mv 	 BV 	 Sptype 	 comments 	 ra 	 dec 	 pmra 	 pmdec 	 pmq 	 airmass 	 exptime 	 skyq 	 usn 	 usignal1sec  	  bsn 	 bsignal1sec 	  vsn 	 vsignal1sec 	  rsn 	 rsignal1sec 	 isn 	 isignal1sec 	 pmtotal 	 bvcor 	 bjd 	 program 	 obsmode 	 observer 	 date 	 filename 	 vrad 
578153	HD 190004	HD 190004	HIP 98636	90.0	90.0	F2III	**	20:02:01.40	 24:56:16.98	89.31	69.44	A	1.204	154.0	0.0	   62.6	    25.48	  142.1	   131.17	  220.0	   314.22	  223.6	   324.65	  195.8	   248.83	3590194.0	  -0.961512	2456873.626746	28	HRF_OBJ	Timothy Van Reeth	2014-08-04T02:56:27.375071	/STER/mercator/hermes/20140803/reduced/00578153_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-37.0
578154	HD 190067	HD 190067	HIP 98677	7.115	0.7389999999999999	K0VFe-0.9	**	20:02:34.20	 15:35:31.49	-159.558	-581.974	A	1.276	696.0	1.37438	   38.9	     2.17	  113.8	    18.60	  202.3	    58.78	  219.5	    69.20	  206.1	    61.03	2658188.0	  -2.371609	2456873.634553	28	HRF_OBJ	Timothy Van Reeth	2014-08-04T03:06:51.873151	/STER/mercator/hermes/20140803/reduced/00578154_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	20.45
578155	BD+35  3930B	HD 190429B	 	7.73	0.14999999999999947	O9.5II-III	*	20:03:29.30	 36:01:28.99	-10.7	-4.3	B	1.243	435.0	2.22347	   54.4	     6.80	  110.3	    27.98	  153.2	    53.97	  150.0	    51.74	  127.4	    37.29	2191188.0	   0.915263	2456873.641669	28	HRF_OBJ	Timothy Van Reeth	2014-08-04T03:19:07.431231	/STER/mercator/hermes/20140803/reduced/00578155_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-7.0
578158	HD 190429A	HD 190429A	 	7.09	0.11000000000000032	O4If	**	20:03:29.40	 36:01:31.01	-10.7	-4.3	B	1.319	671.0	1.24553	   67.0	     6.69	  136.8	    27.90	  191.2	    54.51	  187.3	    52.29	  158.7	    37.52	3382258.0	   0.887967	2456873.657683	28	HRF_OBJ	Timothy Van Reeth	2014-08-04T03:42:11.057373	/STER/mercator/hermes/20140803/reduced/00578158_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-16.0
578159	HD 190864	HD 190864	HIP 98976	7.78	0.14999999999999947	O6.5III(f)	Em*	20:05:39.80	 35:36:28.01	-3.069	-6.495	A	1.372	900.0	1.28082	   55.7	     3.45	  115.4	    14.80	  163.5	    29.69	  161.3	    28.92	  137.9	    21.14	2171177.0	   1.021829	2456873.669121	28	HRF_OBJ	Timothy Van Reeth	2014-08-04T03:58:35.568743	/STER/mercator/hermes/20140803/reduced/00578159_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-2.5
578292	HD   3070	HD 3070	HIP 2677	7.49	0.9199999999999999	G6III	*	00:33:54.20	 03:19:11.50	-9.509	-14.157	A	1.135	900.0	0.98753	   22.7	     0.57	   72.4	     5.82	  164.0	    29.90	  189.4	    39.86	  185.2	    38.09	1831700.0	  24.451697	2456874.675629	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T04:08:14.772566	/STER/mercator/hermes/20140804/reduced/00578292_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	1.27
578293	ADS   497 AB	HD 3266	HIP 2844	90.0	90.0	G4V	**	00:36:01.50	 29:59:57.98	184.58	-411.25	A	1.008	900.0	0.0	   16.8	     0.31	   45.0	     2.25	   78.0	     6.76	   84.2	     7.87	   77.5	     6.68	629233.0	  24.882221	2456874.688331	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T04:28:19.227937	/STER/mercator/hermes/20140804/reduced/00578293_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-60.94
578294	HD   3240	HD 3240	HIP 2854	5.076	-0.10899999999999999	B7III	*	00:36:08.30	 54:10:06.42	23.133	-1.584	A	1.110	129.0	1.04212	   86.0	    57.30	  164.5	   209.70	  193.9	   291.50	  177.7	   244.73	  137.3	   146.10	3523230.0	  20.576340	2456874.695191	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T04:40:18.284912	/STER/mercator/hermes/20140804/reduced/00578294_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	1.1
578295	HD   3283	HD 3283	HIP 2876	5.792	0.2610000000000001	A3III	*	00:36:27.30	 60:19:34.39	2.547	-1.497	A	1.176	252.0	1.16847	   68.4	    18.57	  138.4	    76.05	  206.4	   169.02	  207.1	   170.23	  180.5	   129.25	3220762.0	  18.865113	2456874.699268	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T04:46:45.213242	/STER/mercator/hermes/20140804/reduced/00578295_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-8.5
578296	HD   3360	HD 3360	HIP 2920	3.66	-0.18999999999999995	B2IV	Pu*	00:36:58.30	 53:53:48.91	17.38	-9.86	A	1.106	34.0	1.13077	   95.2	   266.47	  177.1	   922.71	  199.1	  1165.46	  177.5	   926.73	  132.8	   518.58	4015685.0	  20.666002	2456874.703607	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T04:52:24.742289	/STER/mercator/hermes/20140804/reduced/00578296_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-0.2
578297	HD   3627	HD 3627	HIP 3092	3.28	1.2799999999999998	K3III-IIIbCN0.5	SB*	00:39:19.70	 30:51:39.71	114.45	-84.02	A	1.001	20.0	1.23541	   16.3	    13.34	   73.9	   273.04	  190.1	  1806.90	  238.1	  2834.18	  238.6	  2845.73	2583807.0	  24.942766	2456874.707160	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T04:55:34.881653	/STER/mercator/hermes/20140804/reduced/00578297_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-9.88
578298	HD   4676	HD 4676	HIP 3810	90.0	90.0	F8V	SB*	00:48:58.70	 16:56:26.30	-2.416	-200.672	A	1.022	128.0	0.0	   50.7	    20.04	  125.8	   123.65	  207.6	   336.75	  219.5	   376.31	  196.9	   302.83	3129426.0	  26.131182	2456874.711195	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T05:00:39.305235	/STER/mercator/hermes/20140804/reduced/00578298_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	3.76
578299	HD   4614	HD 4614A	HIP 3821	3.44	0.5799999999999996	F9V+M0-V	PM*	00:49:06.30	 57:48:54.68	1086.59	-559.43	A	1.145	25.0	1.13129	   42.1	    70.95	  110.5	   488.03	  188.9	  1427.89	  202.2	  1635.16	  185.0	  1368.80	2515733.0	  19.999683	2456874.712780	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T05:06:10.245133	/STER/mercator/hermes/20140804/reduced/00578299_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	8.44
578302	HD   4628	HD 4628	HIP 3765	5.74	0.8999999999999995	K2.5V	PM*	00:48:23.00	 05:16:50.20	755.561	-1141.745	A	1.096	200.0	1.30302	   26.9	     3.61	   95.6	    45.69	  198.9	   197.73	  228.0	   260.02	  219.6	   241.04	2500830.0	  25.422905	2456874.732542	28	HRF_OBJ	Timothy Van Reeth	2014-08-05T05:30:42.551696	/STER/mercator/hermes/20140804/reduced/00578302_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-10.14
578426	HD   4757	HD 4757	 	6.276	0.41600000000000037	F4III	PM*	00:49:52.80	 27:42:38.92	88.847	-11.304	A	1.106	700.0	0.59682	   56.8	     4.61	  127.0	    23.03	  196.7	    55.28	  199.6	    56.91	  172.2	    42.36	2840776.0	  25.789821	2456875.637549	28	HRF_OBJ	Timothy Van Reeth	2014-08-06T03:15:15.391875	/STER/mercator/hermes/20140805/reduced/00578426_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	5.0
578427	HD   5005	HD 5005	HIP 4121	7.76	0.08999999999999986	 	**	00:52:49.20	 56:37:39.50	-2.83	-0.3	A	1.194	900.0	0.03049	    9.7	     0.10	   19.3	     0.41	   25.4	     0.72	   24.5	     0.66	   20.7	     0.48	70183.0	  20.530007	2456875.648919	28	HRF_OBJ	Timothy Van Reeth	2014-08-06T03:34:04.592516	/STER/mercator/hermes/20140805/reduced/00578427_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-24.9
578428	HD   5015	HD 5015	HIP 4151	4.8	0.54	F9V	PM*	00:53:04.20	 61:07:26.29	-68.016	169.274	A	1.224	107.0	0.01040	    4.1	     0.16	   12.3	     1.40	   20.0	     3.75	   21.2	     4.21	   19.3	     3.48	31520.0	  19.175835	2456875.656989	28	HRF_OBJ	Timothy Van Reeth	2014-08-06T03:46:05.597989	/STER/mercator/hermes/20140805/reduced/00578428_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	20.81
578429	HD   5394	HD 5394	HIP 4427	2.39	-0.10000000000000009	B0.5IVpe	Be*	00:56:42.50	 60:43:00.30	25.65	-3.82	A	1.211	11.0	0.00050	    1.8	     0.31	    3.2	     0.92	    4.3	     1.65	    3.4	     1.07	    2.5	     0.57	2110.0	  19.398903	2456875.664905	28	HRF_OBJ	Timothy Van Reeth	2014-08-06T03:57:30.507813	/STER/mercator/hermes/20140805/reduced/00578429_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-6.8
578430	HD   5448	HD 5448	HIP 4436	3.87	0.1200000000000001	A5V	PM*	00:56:45.20	 38:29:57.59	159.67	48.963	A	1.050	41.0	0.00011	    2.7	     0.18	    1.9	     0.09	    1.9	     0.09	    nan	    -0.05	    1.6	     0.07	541.0	  24.770682	2456875.668259	28	HRF_OBJ	Timothy Van Reeth	2014-08-06T04:00:28.725953	/STER/mercator/hermes/20140805/reduced/00578430_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	7.2
578546	HD 197950	HD 197950	HIP 102253	5.6	0.20999999999999996	A8V	*	20:43:11.00	 66:39:26.82	25.835	34.594	A	1.275	208.0	1.04135	   65.4	    20.54	  141.3	    95.97	  193.4	   179.77	  189.8	   173.12	  158.4	   120.57	2798579.0	   7.230244	2456876.561995	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T01:28:17.357742	/STER/mercator/hermes/20140806/reduced/00578546_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-11.0
578547	HD 197770	HD 197770	HIP 102258	6.334	0.25700000000000056	B2III	Al*	20:43:13.70	 57:06:50.40	-2.756	-4.762	A	1.147	377.0	1.16861	   64.1	    10.91	  133.3	    47.17	  196.7	   102.61	  197.0	   102.92	  173.8	    80.11	2754687.0	   6.457788	2456876.568610	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T01:36:26.538046	/STER/mercator/hermes/20140806/reduced/00578547_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-15.1
578548	HD 197489	HD 197489	HIP 102271	7.04	0.33999999999999986	A5II	*	20:43:20.00	 25:49:29.10	0.894	-6.013	A	1.021	727.0	1.18533	   65.4	     5.89	  133.8	    24.64	  198.7	    54.32	  201.6	    55.92	  177.2	    43.21	2802790.0	   2.818691	2456876.580342	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T01:49:28.999990	/STER/mercator/hermes/20140806/reduced/00578548_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-16.08
578549	HD 198149	HD 198149	HIP 102422	3.41	0.9100000000000001	K0IV	PM*	20:45:17.40	 61:50:19.61	86.5	818.02	A	1.218	22.0	1.12127	   24.7	    27.65	   89.4	   363.59	  178.9	  1454.90	  201.9	  1853.08	  193.0	  1692.41	2040380.0	   6.962936	2456876.584227	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T01:59:35.960956	/STER/mercator/hermes/20140806/reduced/00578549_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-87.45
578550	HD 197961	HD 197961	HIP 102430	6.69	0.01499999999999968	A1IV	*	20:45:21.00	 46:21:17.28	1.892	-21.983	A	1.080	569.0	1.07843	   83.8	    12.34	  160.8	    45.43	  197.0	    68.22	  183.5	    59.16	  144.5	    36.72	3197962.0	   5.518260	2456876.591508	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T02:07:56.571190	/STER/mercator/hermes/20140806/reduced/00578550_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-3.6
578552	HD   5005	HD 5005	HIP 4121	7.76	0.08999999999999986	 	**	00:52:49.20	 56:37:39.50	-2.83	-0.3	A	1.299	900.0	0.45402	   36.5	     1.48	   73.1	     5.94	   98.2	    10.72	   96.2	    10.28	   81.2	     7.32	803402.0	  20.555677	2456876.604679	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T02:30:16.584593	/STER/mercator/hermes/20140806/reduced/00578552_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-24.9
578553	HD   5015	HD 5015	HIP 4151	4.8	0.54	F9V	PM*	00:53:04.20	 61:07:26.29	-68.016	169.274	A	1.307	107.0	0.96401	   45.0	    18.90	  117.3	   128.62	  192.9	   347.70	  204.2	   389.51	  184.3	   317.48	2430780.0	  19.219163	2456876.612698	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T02:42:13.546162	/STER/mercator/hermes/20140806/reduced/00578553_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	20.81
578554	HD   5382	HD 5382	HIP 4366	6.1	0.13000000000000078	A5IV	*	00:55:58.50	 27:12:33.80	-19.322	11.632	A	1.160	452.0	0.41708	   52.3	     6.06	  107.8	    25.73	  143.3	    45.43	  137.2	    41.66	  112.5	    27.98	1665426.0	  26.017182	2456876.621322	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T02:51:53.483603	/STER/mercator/hermes/20140806/reduced/00578554_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-5.0
578555	HD   5448	HD 5448	HIP 4436	3.87	0.1200000000000001	A5V	PM*	00:56:45.20	 38:29:57.59	159.67	48.963	A	1.130	41.0	0.30879	   37.8	    34.84	   77.0	   144.61	  103.7	   262.29	   99.5	   241.42	   81.5	   162.04	844601.0	  24.732852	2456876.627658	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:01:53.945983	/STER/mercator/hermes/20140806/reduced/00578555_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	7.2
578556	HD   5394	HD 5394	HIP 4427	2.39	-0.10000000000000009	B0.5IVpe	Be*	00:56:42.50	 60:43:00.30	25.65	-3.82	A	1.268	11.0	1.21415	   88.5	   711.25	  171.2	  2664.99	  210.6	  4030.81	  201.8	  3700.98	  168.6	  2584.84	4216977.0	  19.435563	2456876.628981	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:05:41.361570	/STER/mercator/hermes/20140806/reduced/00578556_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-6.8
578557	HD   5550	HD 5550	HIP 4572	5.97	-0.019999999999999574	A0III	SB*	00:58:31.10	 66:21:06.52	44.212	-12.669	A	1.343	293.0	0.64686	   63.4	    13.72	  124.9	    53.27	  152.5	    79.42	  142.1	    68.92	  112.8	    43.40	1911215.0	  17.632620	2456876.632736	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:11:36.494516	/STER/mercator/hermes/20140806/reduced/00578557_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-10.3
578558	HD   6118	HD 6118	HIP 4889	5.5	-0.04999999999999982	B9.5V	SB*	01:02:49.10	 31:48:15.30	15.077	-31.279	A	1.104	192.0	0.82668	   76.0	    30.05	  145.9	   110.91	  173.3	   156.48	  159.4	   132.31	  123.9	    79.99	2762200.0	  25.905783	2456876.640043	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:19:21.801718	/STER/mercator/hermes/20140806/reduced/00578558_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	10.4
578559	HD   6186	HD 6186	HIP 4906	4.28	0.96	G9IIIbFe-2	**	01:02:56.60	 07:53:24.50	-80.17	25.59	A	1.188	52.0	1.14044	   25.4	    12.38	   84.3	   136.54	  185.8	   664.04	  212.2	   865.93	  205.5	   812.51	2027678.0	  26.256765	2456876.646097	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:26:33.402454	/STER/mercator/hermes/20140806/reduced/00578559_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	7.74
578560	HD   6114	HD 6114	HIP 4911	8.31	0.11999999999999922	A9IV	**	01:03:01.50	 47:22:34.21	86.96	-15.02	A	1.124	480.0	4.88780	   59.9	     7.48	  130.6	    35.51	  182.7	    69.54	  179.9	    67.43	  151.2	    47.63	2695614.0	  23.235726	2456876.650520	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:35:40.758863	/STER/mercator/hermes/20140806/reduced/00578560_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	2.4
578561	HD   6130	HD 6130	HIP 4962	6.01	0.54	F0II	**	01:03:37.00	 61:04:29.39	-1.92	-2.98	A	1.233	292.0	0.58697	   39.0	     5.21	   81.8	    22.92	  142.4	    69.46	  150.2	    77.28	  138.9	    66.04	1378271.0	  19.487424	2456876.656650	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:45:39.662200	/STER/mercator/hermes/20140806/reduced/00578561_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-0.9
578562	HD   6288	HD 6288	HIP 4979	6.065	0.2529999999999992	A8IV	PM*	01:03:49.00	 01:22:00.59	122.91	-40.363	A	1.200	324.0	0.67907	   50.2	     7.79	  109.4	    36.95	  157.3	    76.39	  155.7	    74.78	  131.5	    53.36	1836457.0	  25.551896	2456876.666331	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T03:55:24.389794	/STER/mercator/hermes/20140806/reduced/00578562_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	5.6
578563	HD   6211	HD 6211	HIP 4998	5.977	1.4569999999999999	K2	PM*	01:04:02.40	 52:30:07.81	1.92	-61.23	A	1.125	251.0	0.30331	    6.7	     0.18	   34.2	     4.66	   96.4	    37.00	  123.1	    60.42	  131.5	    68.86	525134.0	  21.979680	2456876.670348	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:04:40.467636	/STER/mercator/hermes/20140806/reduced/00578563_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-7.0
578564	HD   6860	HD 6860	HIP 5447	2.05	1.5700000000000003	M0+IIIa	PM*	01:09:43.90	 35:37:14.02	175.9	-112.2	A	1.042	3.0	0.99285	    7.0	    16.35	   39.2	   513.48	  116.3	  4508.21	  159.7	  8502.43	  181.0	 10922.56	556972.0	  25.663459	2456876.675111	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:10:19.011615	/STER/mercator/hermes/20140806/reduced/00578564_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	0.06
578565	HD   6903	HD 6903	HIP 5454	5.562	0.7009999999999996	F9IIIa	*	01:09:49.20	 19:39:30.31	-6.064	8.887	A	1.048	169.0	0.94725	   35.0	     7.24	   90.9	    48.88	  169.2	   169.35	  184.9	   202.37	  172.1	   175.27	1867517.0	  26.933574	2456876.680257	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:16:37.434134	/STER/mercator/hermes/20140806/reduced/00578565_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-8.0
578566	HD   6953	HD 6953	HIP 5494	5.797	1.484	K5III-IIIb	PM*	01:10:19.50	 25:27:27.90	1.33	-114.322	A	1.029	213.0	1.11851	   12.9	     0.78	   66.4	    20.69	  185.2	   161.05	  245.9	   283.80	  264.8	   329.21	1967402.0	  26.722247	2456876.684504	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:23:07.941451	/STER/mercator/hermes/20140806/reduced/00578566_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	3.73
578567	HD   6961	HD 6961	HIP 5542	4.33	0.17999999999999972	A7V	PM*	01:11:06.20	 55:08:59.60	226.77	-18.75	A	1.134	68.0	0.59461	   52.9	    41.09	  109.6	   176.81	  149.9	   330.64	  144.5	   307.14	  118.3	   205.95	1694146.0	  21.454359	2456876.687940	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:30:20.972728	/STER/mercator/hermes/20140806/reduced/00578567_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	2.5
578568	HD   6960	HD 6960	HIP 5566	5.548	-0.05999999999999961	B9.5V	V*	01:11:25.60	 64:12:09.61	40.546	-19.054	A	1.242	200.0	0.74113	   71.6	    25.64	  137.6	    94.66	  163.8	   134.22	  151.0	   113.98	  117.8	    69.41	2272561.0	  18.614206	2456876.691335	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:35:58.293765	/STER/mercator/hermes/20140806/reduced/00578568_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-9.9
578569	HD   6972	HD 6972	HIP 5589	5.564	-0.07699999999999996	B9IV	V*	01:11:41.40	 65:01:07.90	23.401	-11.793	A	1.251	202.0	0.51336	   59.9	    17.79	  115.3	    65.78	  136.0	    91.61	  124.8	    77.05	   96.7	    46.27	1682161.0	  18.334985	2456876.695854	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:42:32.778197	/STER/mercator/hermes/20140806/reduced/00578569_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	3.1
578570	HD   7344	HD 7344	HIP 5737	90.0	90.0	A7IV	PM*	01:13:43.90	 07:34:31.30	143.25	-53.282	A	1.085	145.0	0.0	   38.0	     9.96	   83.2	    47.78	  115.2	    91.59	  114.3	    90.05	   95.9	    63.37	1012937.0	  26.660458	2456876.703449	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:49:26.910249	/STER/mercator/hermes/20140806/reduced/00578570_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	15.0
578571	HD   7647	HD 7647	HIP 5993	6.11	1.6099999999999994	K5	*	01:17:05.10	 44:54:07.20	13.08	-40.179	A	1.048	285.0	0.85217	    9.8	     0.34	   56.4	    11.15	  161.9	    91.97	  214.6	   161.56	  242.8	   206.90	1455633.0	  24.209185	2456876.707219	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T04:57:25.459581	/STER/mercator/hermes/20140806/reduced/00578571_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-51.45
578572	HD   8375	HD 8375	HIP 6512	90.0	90.0	G8IV	**	01:23:37.50	 34:14:45.20	244.414	124.143	A	1.011	327.0	0.0	   28.8	     2.53	   86.5	    22.89	  176.4	    95.12	  196.7	   118.34	  185.1	   104.81	1909500.0	  26.348254	2456876.713617	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T05:06:01.110414	/STER/mercator/hermes/20140806/reduced/00578572_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	10.82
578573	HD   8538	HD 8538	HIP 6686	2.68	0.1299999999999999	A5IV	Al*	01:25:49.00	 60:14:07.01	296.57	-49.22	A	1.177	14.0	0.93535	   67.8	   328.46	  137.8	  1355.64	  182.4	  2377.35	  175.5	  2200.20	  144.4	  1489.18	3299520.0	  20.244595	2456876.716400	28	HRF_OBJ	Timothy Van Reeth	2014-08-07T05:11:58.089394	/STER/mercator/hermes/20140806/reduced/00578573_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	6.7
